@timestamp,@maxMemoryUsed,@memorySize
2022-11-29 01:39:19.784,2.56E8,1.024E9
2022-11-29 01:39:19.497,2.58E8,1.024E9
2022-11-29 01:39:19.428,2.58E8,1.024E9
2022-11-29 01:39:19.147,2.57E8,1.024E9
2022-11-29 01:39:18.993,2.57E8,1.024E9
2022-11-29 01:39:18.801,2.58E8,1.024E9
2022-11-29 01:39:18.796,2.58E8,1.024E9
2022-11-29 01:39:18.275,2.58E8,1.024E9
2022-11-29 01:39:18.115,2.58E8,1.024E9
2022-11-29 01:39:17.981,2.58E8,1.024E9
2022-11-29 01:39:17.678,2.58E8,1.024E9
2022-11-29 01:39:17.425,2.58E8,1.024E9
2022-11-29 01:38:12.543,2.58E8,2.048E9
2022-11-29 01:38:11.430,2.58E8,2.048E9
2022-11-29 01:38:11.226,2.58E8,2.048E9
2022-11-29 01:38:11.082,2.58E8,2.048E9
2022-11-29 01:38:10.955,2.58E8,2.048E9
2022-11-29 01:38:10.713,2.58E8,2.048E9
2022-11-29 01:38:10.494,2.58E8,2.048E9
2022-11-29 01:38:10.207,2.58E8,2.048E9
2022-11-29 01:38:10.042,2.58E8,2.048E9
2022-11-29 01:38:10.023,2.58E8,2.048E9
2022-11-29 01:38:10.004,2.58E8,2.048E9
2022-11-29 01:38:09.851,2.58E8,2.048E9
2022-11-29 01:38:09.830,2.57E8,2.048E9
2022-11-29 01:38:09.794,2.58E8,2.048E9
2022-11-29 01:38:09.693,2.58E8,2.048E9
2022-11-29 01:38:09.626,2.58E8,2.048E9
2022-11-29 01:38:09.509,2.58E8,2.048E9
2022-11-29 01:38:09.406,2.58E8,2.048E9
2022-11-29 01:38:09.358,2.57E8,2.048E9
2022-11-29 01:38:09.286,2.57E8,2.048E9
2022-11-29 01:38:09.190,2.58E8,2.048E9
2022-11-29 01:38:09.117,2.58E8,2.048E9
2022-11-29 01:38:09.097,2.58E8,2.048E9
2022-11-29 01:38:08.964,2.57E8,2.048E9
2022-11-29 01:38:08.835,2.58E8,2.048E9
2022-11-29 01:38:08.814,2.57E8,2.048E9
2022-11-29 01:38:08.689,2.58E8,2.048E9
2022-11-29 01:38:08.079,2.58E8,2.048E9
2022-11-29 01:38:07.754,2.57E8,2.048E9
2022-11-29 01:38:07.669,2.58E8,2.048E9
2022-11-29 01:37:39.055,2.64E8,4.096E9
2022-11-29 01:37:38.874,2.64E8,4.096E9
2022-11-29 01:37:38.517,2.64E8,4.096E9
2022-11-29 01:37:38.123,2.64E8,4.096E9
2022-11-29 01:37:38.014,2.63E8,4.096E9
2022-11-29 01:37:37.899,2.64E8,4.096E9
2022-11-29 01:37:37.839,2.64E8,4.096E9
2022-11-29 01:37:37.703,2.64E8,4.096E9
2022-11-29 01:37:37.616,2.64E8,4.096E9
2022-11-29 01:37:37.512,2.64E8,4.096E9
2022-11-29 01:37:37.407,2.64E8,4.096E9
2022-11-29 01:37:36.994,2.63E8,4.096E9
2022-11-29 01:37:36.855,2.64E8,4.096E9
2022-11-29 01:37:36.681,2.64E8,4.096E9
2022-11-29 01:37:36.512,2.63E8,4.096E9
2022-11-29 01:37:36.451,2.64E8,4.096E9
2022-11-29 01:37:36.409,2.64E8,4.096E9
2022-11-29 01:37:36.257,2.63E8,4.096E9
2022-11-29 01:37:36.199,2.64E8,4.096E9
2022-11-29 01:37:36.171,2.64E8,4.096E9
2022-11-29 01:37:35.974,2.64E8,4.096E9
2022-11-29 01:37:35.900,2.64E8,4.096E9
2022-11-29 01:37:35.815,2.64E8,4.096E9
2022-11-29 01:37:35.550,2.65E8,4.096E9
2022-11-29 01:37:35.453,2.64E8,4.096E9
2022-11-29 01:37:35.450,2.64E8,4.096E9
2022-11-29 01:37:35.301,2.63E8,4.096E9
2022-11-29 01:37:35.251,2.64E8,4.096E9
2022-11-29 01:37:34.913,2.64E8,4.096E9
2022-11-29 01:37:34.906,2.64E8,4.096E9
